Year,Corp. ID,Corp Name,Sch. ID,School Name,"Took SAT
N","Graduates
N", Graduates Taking SAT,Avg  Composite (Math and Verbal),"Avg SAT
Math Score",Avg SAT Reading Score
2010-11,5740,Monroe County Community Sch Corp,6168,Bloomington High School North,243,332,73.19,1102.7,556.3,546.3
2010-11,5835,North Montgomery Com Sch Corp,6271,North Montgomery High School,79,152,51.97,990.6,501.5,489.1
2010-11,5845,South Montgomery Com Sch Corp,6257,Southmont Sr High School,82,128,64.06,983.3,505.9,477.4
2010-11,5855,Crawfordsville Community Schools,6277,Crawfordsville Sr High School,89,165,53.94,982.2,488.7,493.6
2010-11,5900,Monroe-Gregg School District,6321,Monrovia High School,50,110,45.45,985.4,495.2,490.2
2010-11,5910,Eminence Community School Corp,6325,Eminence Jr-Sr High School,18,37,48.65,954.4,472.8,481.7
2010-11,5925,M S D Martinsville Schools,6329,Martinsville High School,174,318,54.72,1004.6,507.1,497.5
2010-11,5930,Mooresville Con School Corp,6369,Mooresville High School,171,280,61.07,982.9,492.7,490.1
2010-11,5945,North Newton School Corp,6411,North Newton Jr-Sr High School,66,99,66.67,925.2,458.5,466.7
2010-11,5995,South Newton School Corp,6417,South Newton Senior High School,38,56,67.86,935.0,453.7,481.3
2010-11,6055,Central Noble Com School Corp,6453,Central Noble Junior Senior HS,57,85,67.06,1013.3,509.8,503.5
2010-11,6060,East Noble School Corporation,6458,East Noble High School,149,238,62.61,985.4,501.7,483.7
2010-11,6065,West Noble School Corporation,6489,West Noble High School,73,139,52.52,909.5,472.9,436.6
2010-11,6080,Rising Sun-Ohio Co Com,6513,Rising Sun High School,28,53,52.83,1014.6,532.1,482.5
2010-11,6145,Orleans Community Schools,6573,Orleans Jr-Sr High School,15,59,25.42,903.3,463.3,440.0
2010-11,6155,Paoli Community School Corp,6581,Paoli Jr & Sr High School,46,93,49.46,969.6,493.3,476.3
2010-11,6160,Springs Valley Com School Corp,6589,Springs Valley Comm High School,38,76,50.00,968.4,480.8,487.6
2010-11,6195,Spencer-Owen Community Schools,6613,Owen Valley Community High School,84,163,51.53,1001.5,508.8,492.7
2010-11,6260,Southwest Parke Com Sch Corp,6627,Riverton Parke Jr-Sr High School,37,84,44.05,864.3,444.3,420.0
2010-11,6300,Rockville Community School Corp,6637,Rockville Jr-Sr High School,44,53,83.02,927.3,463.4,463.9
2010-11,6310,Turkey Run Community Sch Corp,6649,Turkey Run Jr-Sr High School,20,46,43.48,991.5,506.5,485.0
2010-11,6325,Perry Central Com Schools Corp,6708,Perry Central Jr-Sr High School,40,81,49.38,1039.3,541.3,498.0
2010-11,6340,Cannelton City Schools,6733,Cannelton Elementary & High School,1,13,7.69,1030.0,490.0,540.0
2010-11,6350,Tell City-Troy Twp School Corp,6741,Tell City Jr-Sr High School,71,114,62.28,954.2,486.3,467.9
2010-11,6445,Pike County School Corp,6763,Pike Central High School,48,144,33.33,922.1,451.3,470.8
2010-11,6460,M S D Boone Township,6813,Hebron High School,44,79,55.70,985.2,498.4,486.8
2010-11,6470,Duneland School Corporation,6925,Chesterton Senior High School,307,441,69.61,1028.6,519.8,508.8
2010-11,6510,East Porter County School Corp,6825,Morgan Township Middle/High School,35,48,72.92,994.9,518.9,476.0
2010-11,6510,East Porter County School Corp,6833,Kouts Middle/High School,35,55,63.64,958.6,479.4,479.1
2010-11,6510,East Porter County School Corp,6849,Washington Twp Middle/High School,53,65,81.54,986.0,497.9,488.1
2010-11,6520,Porter Township School Corp,6838,Boone Grove High School,69,111,62.16,985.4,496.5,488.8
2010-11,6530,Union Township School Corp,6841,Wheeler High School,85,120,70.83,1002.6,506.4,496.2
2010-11,6550,Portage Township Schools,6853,Portage High School,358,592,60.47,927.4,464.3,463.1
2010-11,6560,Valparaiso Community Schools,6881,Valparaiso High School,362,476,76.05,1041.7,528.9,512.8
2010-11,6590,M S D Mount Vernon,6949,Mount Vernon High School,75,173,43.35,1043.7,535.3,508.4
2010-11,6600,M S D North Posey Co Schools,6975,North Posey High School,64,101,63.37,979.1,493.9,485.2
2010-11,6610,New Harmony Town & Twp Con Sch,6993,New Harmony Elem & High Sch,6,17,35.29,915.0,460.0,455.0
2010-11,6620,Eastern Pulaski Community Sch Corp,6997,Winamac Community High School,55,86,63.95,947.8,488.5,459.3
2010-11,6630,West Central School Corp,7025,West Central Senior High School,28,56,50.00,955.7,486.8,468.9
2010-11,6705,South Putnam Community Schools,7071,South Putnam High School,63,102,61.76,986.7,490.0,496.7
2010-11,6715,North Putnam Community Schools,7061,North Putnam Sr High School,67,112,59.82,947.5,479.7,467.8
2010-11,6750,Cloverdale Community Schools,7077,Cloverdale High School,40,79,50.63,946.5,476.5,470.0
2010-11,6755,Greencastle Community School Corp,7089,Greencastle Senior High School,75,127,59.06,965.2,498.3,466.9
2010-11,6795,Union School Corporation,7119,Union Junior & High School,14,24,58.33,1008.6,517.1,491.4
2010-11,6805,Randolph Southern School Corp,7121,Randolph Southern Jr-Sr High Sch,31,42,73.81,906.1,454.8,451.3
2010-11,6820,Monroe Central School Corp,7151,Monroe Central Jr-Sr High School,32,67,47.76,982.8,501.9,480.9
2010-11,6825,Randolph Central School Corp,7125,Winchester Community High School,65,103,63.11,924.2,470.2,454.0
2010-11,6835,Randolph Eastern School Corp,7161,Union City Community Jr/Sr High,26,47,55.32,942.7,471.5,471.2
2010-11,6865,South Ripley Com Sch Corp,7182,South Ripley High School,50,86,58.14,960.6,479.2,481.4
2010-11,6895,Batesville Community School Corp,7217,Batesville High School,107,143,74.83,1028.0,534.1,493.9
2010-11,6900,Jac-Cen-Del Community Sch Corp,7193,Jac-Cen-Del MS/HS,36,58,62.07,938.9,488.1,450.8
2010-11,6910,Milan Community Schools,7205,Milan High School,36,84,42.86,1008.6,513.3,495.3
2010-11,6995,Rush County Schools,7285,Rushville Consolidated High School,93,165,56.36,949.2,480.8,468.5
2010-11,7150,John Glenn School Corporation,7453,John Glenn High School,89,127,70.08,1017.4,513.7,503.7
2010-11,7175,Penn-Harris-Madison School Corp,7353,Penn High School,590,830,71.08,1059.8,543.7,516.1
2010-11,7200,School City of Mishawaka,7461,Mishawaka High School,206,315,65.40,932.3,474.0,458.3
2010-11,7205,South Bend Community School Corp,7421,Clay High School,169,263,64.26,929.4,469.4,460.0
2010-11,7205,South Bend Community School Corp,7505,Adams High School,236,339,69.62,974.0,485.5,488.6
2010-11,7205,South Bend Community School Corp,7513,Riley High School,170,236,72.03,952.5,483.4,469.2
2010-11,7205,South Bend Community School Corp,7517,Washington High School,128,219,58.45,848.8,425.5,423.3
2010-11,7205,South Bend Community School Corp,7534,Rise Up Academy at Eggleston,3,12,25.00,863.3,426.7,436.7
2010-11,7215,Union-North United School Corp,7399,LaVille Jr-Sr High School,46,72,63.89,935.2,471.7,463.5
2010-11,7230,Scott County School District 1,7629,Austin High School,44,74,59.46,913.2,450.9,462.3
2010-11,7255,Scott County School District 2,7641,Scottsburg Senior High School,100,166,60.24,939.4,467.8,471.6
2010-11,7285,Shelby Eastern Schools,7661,Morristown Jr-Sr High School,29,43,67.44,948.6,487.2,461.4
2010-11,7285,Shelby Eastern Schools,7665,Waldron Jr-Sr High School,27,54,50.00,974.8,491.5,483.3
2010-11,7350,Northwestern Con School Corp,7689,Triton Central High School,78,114,68.42,985.9,496.8,489.1
2010-11,7360,Southwestern Con Sch Shelby Co,7701,Southwestern High School,32,53,60.38,912.8,445.9,466.9
2010-11,7365,Shelbyville Central Schools,7717,Shelbyville Sr High School,167,253,66.01,950.9,474.9,476.0
2010-11,7385,North Spencer County Sch Corp,7759,Heritage Hills High School,84,142,59.15,1053.2,545.6,507.6
2010-11,7445,South Spencer County Sch Corp,7795,South Spencer High School,71,119,59.66,963.4,487.9,475.5
2010-11,7495,Oregon-Davis School Corp,7831,Oregon-Davis Jr-Sr High School,31,44,70.45,881.6,450.3,431.3
2010-11,7515,North Judson-San Pierre Sch Corp,7849,N Judson-San Pierre Jr Sr High Sch,62,99,62.63,946.5,484.8,461.6
2010-11,7525,Knox Community School Corp,7833,Knox Community High School,67,106,63.21,944.5,468.5,476.0
2010-11,7605,Fremont Community Schools,7877,Fremont High School,49,90,54.44,996.3,505.5,490.8
2010-11,7610,Hamilton Community Schools,7885,Hamilton Community High School,16,36,44.44,966.9,493.8,473.1
2010-11,7615,M S D Steuben County,7893,Angola High School,112,209,53.59,977.4,486.3,491.1
2010-11,7645,Northeast School Corp,7909,Union High School,10,19,52.63,927.0,458.0,469.0
2010-11,7645,Northeast School Corp,7917,North Central High School,37,68,54.41,911.6,464.1,447.6
2010-11,7715,Southwest School Corporation,7957,Sullivan High School,54,122,44.26,943.3,477.4,465.9
2010-11,7775,Switzerland County School Corp,7993,Switzerland Co Senior High School,52,96,54.17,929.8,464.8,465.0
2010-11,7855,Lafayette School Corporation,8069,Jefferson High School,240,473,50.74,977.2,489.2,488.0
2010-11,7865,Tippecanoe School Corp,8003,McCutcheon High School,210,367,57.22,1012.4,516.9,495.5
2010-11,7865,Tippecanoe School Corp,8029,William Henry Harrison High School,229,360,63.61,1086.6,548.4,538.1
2010-11,7875,West Lafayette Com School Corp,8129,West Lafayette Jr/Sr High School,146,161,90.68,1217.7,618.2,599.5
2010-11,7935,Tri-Central Community Schools,8155,Tri Central Middle-High School,45,68,66.18,1004.9,506.4,498.4
2010-11,7945,Tipton Community School Corp,8177,Tipton High School,95,131,72.52,1014.3,502.2,512.1
2010-11,7950,Union Co/Clg Corner Joint Sch Dist,8193,Union County High School,27,110,24.55,1037.8,518.9,518.9
2010-11,7995,Evansville Vanderburgh School Corp,8237,Benjamin Bosse High School,43,138,31.16,924.0,461.2,462.8
2010-11,7995,Evansville Vanderburgh School Corp,8241,Central High School,148,305,48.52,979.0,488.2,490.7
2010-11,7995,Evansville Vanderburgh School Corp,8245,Francis Joseph Reitz High School,122,317,38.49,1046.0,529.3,516.6
2010-11,7995,Evansville Vanderburgh School Corp,8253,North High School,152,294,51.70,981.3,487.4,493.9
2010-11,7995,Evansville Vanderburgh School Corp,8270,Academy for Innovative Studies,2,11,18.18,795.0,405.0,390.0
2010-11,7995,Evansville Vanderburgh School Corp,8311,William Henry Harrison High School,107,285,37.54,988.0,505.2,482.8
2010-11,8010,North Vermillion Com Sch Corp,8394,North Vermillion High School,37,59,62.71,909.5,438.6,470.8
2010-11,8020,South Vermillion Com Sch Corp,8432,South Vermillion High School,54,115,46.96,943.7,471.3,472.4
2010-11,8030,Vigo County School Corp,8441,Terre Haute North Vigo High School,244,388,62.89,996.1,495.0,501.1
2010-11,8030,Vigo County School Corp,8453,West Vigo High School,79,142,55.63,920.5,456.5,464.1
2010-11,8030,Vigo County School Corp,8457,Terre Haute South Vigo High School,246,355,69.30,1001.3,502.0,499.2
2010-11,8030,Vigo County School Corp,8611,Booker T Washington Alt Sch,1,20,5.00,850.0,400.0,450.0
2010-11,8030,Vigo County School Corp,8612,McLean Education Center (Alt),4,40,10.00,902.5,462.5,440.0
2010-11,8045,Manchester Community Schools,8625,Manchester Jr-Sr High School,63,106,59.43,1012.7,516.3,496.3
2010-11,8050,M S D Wabash County Schools,8651,Northfield Jr-Sr High School,59,95,62.11,985.4,501.0,484.4
2010-11,8050,M S D Wabash County Schools,8655,Southwood Jr-Sr High School,55,102,53.92,978.0,501.3,476.7
2010-11,8050,M S D Wabash County Schools,8673,White's Jr-Sr High School,***,***,***,***,***,***
2010-11,8060,Wabash City Schools,8693,Wabash High School,56,90,62.22,944.5,477.9,466.6
2010-11,8115,M S D Warren County,8737,Seeger Memorial Jr-Sr High School,51,106,48.11,980.2,499.2,481.0
2010-11,8130,Warrick County School Corp,8772,Tecumseh High School,26,61,42.62,1039.6,512.7,526.9
2010-11,8130,Warrick County School Corp,8789,Boonville High School,86,175,49.14,971.3,477.7,493.6
2010-11,8130,Warrick County School Corp,8809,Castle High School,296,401,73.82,1036.5,529.4,507.1
2010-11,8205,Salem Community Schools,8857,Salem High School,70,121,57.85,997.9,503.0,494.9
2010-11,8215,East Washington School Corp,8905,Eastern High School,55,110,50.00,936.2,468.5,467.6
2010-11,8220,West Washington School Corp,8869,West Washington Jr-Sr High School,30,73,41.10,943.7,482.3,461.3
2010-11,8305,Nettle Creek School Corporation,8985,Hagerstown Jr-Sr High School,45,73,61.64,950.2,464.9,485.3
2010-11,8355,Western Wayne Schools,8961,Lincoln Sr High School,49,78,62.82,950.4,470.0,480.4
2010-11,8360,Centerville-Abington Com Schs,8981,Centerville Sr High School,71,128,55.47,984.2,485.1,499.2
2010-11,8375,Northeastern Wayne Schools,8927,Northeastern High School,50,76,65.79,935.4,473.0,462.4
2010-11,8385,Richmond Community Schools,8993,Richmond High School,160,282,56.74,965.3,486.6,478.6
2010-11,8425,Southern Wells Com Schools,9058,Southern Wells Jr-Sr High School,27,71,38.03,973.3,497.0,476.3
2010-11,8435,Northern Wells Community Schools,9087,Norwell High School,122,199,61.31,1027.0,529.8,497.1
2010-11,8445,M S D Bluffton-Harrison,9089,Bluffton High School,62,103,60.19,986.3,500.2,486.1
2010-11,8515,North White School Corp,9135,North White High School,30,52,57.69,930.0,457.0,473.0
2010-11,8525,Frontier School Corporation,9137,Frontier Jr-Sr High School,33,49,67.35,996.4,509.1,487.3
2010-11,8535,Tri-County School Corporation,9141,Tri-County Middle-Senior High,25,43,58.14,911.2,463.2,448.0
2010-11,8565,Twin Lakes School Corp,9149,Twin Lakes Senior High School,91,169,53.85,957.8,491.1,466.7
2010-11,8625,Smith-Green Community Schools,9193,Churubusco Jr-Sr High School,64,101,63.37,955.9,474.1,481.9
2010-11,8665,Whitley County Con Schools,9187,Columbia City High School,173,271,63.84,1006.0,501.3,504.7
2010-11,9300,Campagna Academy Charter School,1534,Campagna Academy Charter School,5,11,45.45,780.0,390.0,390.0
2010-11,9315,Signature School Inc,8295,Signature School Inc,60,61,98.36,1206.8,603.5,603.3
2010-11,9320,Community Montessori Inc,1536,Community Montessori,8,12,66.67,1017.5,478.8,538.8
2010-11,9325,Options Charter School - Carmel,2524,Options Charter School - Carmel,3,23,13.04,893.3,400.0,493.3
2010-11,9330,Irvington Community School,1537,Irvington Community School,40,61,65.57,950.5,450.5,500.0
2010-11,9370,Fall Creek Academy,5870,Fall Creek Academy,6,15,40.00,825.0,416.7,408.3
2010-11,9445,Charles A Tindley Accelerated Sch,6208,Charles A Tindley Accelerated Sch,12,12,100.00,1150.8,594.2,556.7
2010-11,9460,Thea Bowman Leadership Academy,4022,Thea Bowman Leadership Academy,71,89,79.78,777.3,383.1,394.2
2010-11,9480,University Heights Preparatory Acd,5864,University Heights Preparatory Acd,1,11,9.09,760.0,400.0,360.0
2010-11,9545,21st Century Charter Sch of Gary,4164,21st Century Charter Sch of Gary,13,19,68.42,769.2,395.4,373.8
2010-11,9605,IN Sch for the Blind & Vis Imprd,C460,IN Sch for the Blind & Vis Imprd,***,***,***,***,***,***
2010-11,9610,Indiana School For The Deaf,C695,Indiana School For The Deaf,***,***,***,***,***,***
2010-11,9620,Burris Laboratory School,1441,Burris Laboratory School,36,39,92.31,1098.9,555.6,543.3
2010-11,9625,IN Acad for Sci Math & Humanities,1443,IN Acad for Sci Math & Humanities,130,133,97.74,1252.8,630.3,622.5
2010-11,9640,Options Charter School Noblesville,2551,Options Charter School Noblesville,3,25,12.00,910.0,450.0,460.0
2010-11,9650,Herron Charter,5724,Herron High School,76,89,85.39,946.3,448.9,497.4
2010-11,9655,Hope Academy,5292,Hope Academy,***,***,***,***,***,***
2010-11,9660,Stonegate Early Clg HS for Sci/Tec,5278,Stonegate Early Clg HS for Sci/Tec,16,37,43.24,951.3,459.4,491.9
2010-11,9670,Indianapolis Metropolitan High Sch,5664,Indianapolis Metropolitan High Sch,4,46,8.70,895.0,440.0,455.0
2010-11,9805,Hoosier Academy - Indianapolis,2527,Hoosier Academy - Indianapolis,***,***,***,***,***,***
2010-11,9830,Beacon Academy,8411,Beacon Academy,***,***,***,***,***,***
2010-11,9875,Rock Creek Community Academy,0771,Rock Creek Community Academy,0,15,0.00,***,***,***
2010-11,9910,Excel Center for Adult Learners,5669,Excel Center For Adult Learners,***,***,***,***,***,***
2009-10,0015,Adams Central Community Schools,0021,Adams Central High School,57,89,64.04,971.2,492.5,478.8
2009-10,0025,North Adams Community Schools,0029,Bellmont Senior High School,107,179,59.78,1006.0,518.3,487.7
2009-10,0035,South Adams Schools,0023,South Adams High School,43,85,50.59,988.8,504.7,484.2
2009-10,0125,M S D Southwest Allen County Schls,0047,Homestead Senior High School,316,469,67.38,1091.8,552.6,539.2
2009-10,0225,Northwest Allen County Schools,0091,Carroll High School,307,449,68.37,1066.0,543.9,522.1
2009-10,0235,Fort Wayne Community Schools,0097,Elmhurst High School,76,168,45.24,921.6,483.4,438.2
2009-10,0235,Fort Wayne Community Schools,0101,North Side High School,140,299,46.82,901.6,460.2,441.4
2009-10,0235,Fort Wayne Community Schools,0102,R Nelson Snider High School,221,402,54.98,996.7,508.8,487.9
2009-10,0235,Fort Wayne Community Schools,0105,South Side High School,133,295,45.08,888.1,438.8,449.3
2009-10,0235,Fort Wayne Community Schools,0177,Wayne High School,81,209,38.76,867.0,445.4,421.6
2009-10,0235,Fort Wayne Community Schools,0219,Northrop High School,222,439,50.57,962.8,489.8,473.0
2009-10,0255,East Allen County Schools,0049,Leo Junior/Senior High School,125,194,64.43,1083.0,548.3,534.7
2009-10,0255,East Allen County Schools,0081,Heritage Jr/Sr High School,76,144,52.78,992.2,512.5,479.7
2009-10,0255,East Allen County Schools,0279,Paul Harding High School,48,96,50.00,777.9,403.1,374.8
2009-10,0255,East Allen County Schools,0285,Woodlan Jr/Sr High School,47,97,48.45,996.0,494.9,501.1
2009-10,0255,East Allen County Schools,0297,New Haven High School,107,188,56.91,992.1,501.5,490.7
2009-10,0365,Bartholomew Con School Corp,0397,Columbus North High School,257,449,57.24,1071.0,548.1,522.9
2009-10,0365,Bartholomew Con School Corp,0399,Columbus East High School,146,277,52.71,1063.6,539.4,524.2
2009-10,0370,Flat Rock-Hawcreek School Corp,0410,Hauser Jr-Sr High School,45,75,60.00,927.1,476.2,450.9
2009-10,0395,Benton Community School Corp,0445,Benton Central Jr-Sr High School,84,150,56.00,971.9,491.8,480.1
2009-10,0515,Blackford County Schools,0489,Blackford High School,63,136,46.32,942.2,474.9,467.3
2009-10,0615,Western Boone Co Com Sch Dist,0539,Western Boone Jr-Sr High School,90,154,58.44,971.6,490.9,480.7
2009-10,0630,Zionsville Community Schools,0512,Zionsville Community High School,335,402,83.33,1138.9,578.3,560.5
2009-10,0665,Lebanon Community School Corp,0553,Lebanon Senior High School,117,203,57.64,1002.6,510.5,492.1
2009-10,0670,Brown County School Corporation,0573,Brown County High School,62,134,46.27,959.2,491.9,467.3
2009-10,0750,Carroll Consolidated School Corp,0621,Carroll Senior High School,40,79,50.63,1026.0,532.5,493.5
2009-10,0755,Delphi Community School Corp,0637,Delphi Community High School,56,100,56.00,959.8,487.9,472.0
2009-10,0775,Pioneer Regional School Corp,0645,Pioneer Jr-Sr High School,43,67,64.18,958.6,489.8,468.8
2009-10,0815,Southeastern School Corp,0689,Lewis Cass Jr-Sr High School,54,99,54.55,998.9,506.3,492.6
2009-10,0875,Logansport Community Sch Corp,0701,Logansport Community High School,95,259,36.68,1000.3,507.6,492.7
2009-10,0940,West Clark Community Schools,0765,Henryville Jr & Sr High School,52,87,59.77,919.4,468.3,451.2
2009-10,0940,West Clark Community Schools,0777,Silver Creek High School,98,160,61.25,1001.7,494.8,506.9
2009-10,0940,West Clark Community Schools,0813,William W Borden High School,26,48,54.17,973.8,484.6,489.2
2009-10,1000,Clarksville Community School Corp,0833,Clarksville Senior High School,42,97,43.30,943.6,457.9,485.7
2009-10,1010,Greater Clark County Schools,0809,New Washington Middle/High School,39,65,60.00,989.0,486.9,502.1
2009-10,1010,Greater Clark County Schools,0821,Charlestown Senior High School,55,118,46.61,942.5,469.5,473.1
2009-10,1010,Greater Clark County Schools,0849,Jeffersonville High School,191,403,47.39,959.5,482.5,477.0
2009-10,1125,Clay Community Schools,0897,Clay City Jr-Sr High School,32,69,46.38,958.4,478.1,480.3
2009-10,1125,Clay Community Schools,0933,Northview High School,79,212,37.26,980.0,483.3,496.7
2009-10,1150,Clinton Central School Corporation,0957,Clinton Central Junior-Senior HS,40,61,65.57,972.0,495.8,476.3
2009-10,1160,Clinton Prairie School Corporation,0977,Clinton Prairie Jr-Sr High School,31,61,50.82,1019.7,515.2,504.5
2009-10,1170,Community Schools of Frankfort,0997,Frankfort Senior High School,74,172,43.02,945.3,485.5,459.7
2009-10,1180,Rossville Con School District,1021,Rossville Middle/Senior High Sch,36,60,60.00,1087.2,562.8,524.4
2009-10,1300,Crawford County Community Sch Corp,1059,Crawford County High School,57,97,58.76,878.9,444.2,434.7
2009-10,1315,Barr-Reeve Community Schools Inc,1069,Barr Reeve Middle/High School,19,44,43.18,955.8,488.9,466.8
2009-10,1375,North Daviess Com Schools,1121,North Daviess Jr-Sr High School,33,59,55.93,937.9,484.2,453.6
2009-10,1405,Washington Community Schools,1125,Washington High School,54,132,40.91,955.7,491.7,464.1
2009-10,1560,Sunman-Dearborn Com Sch Corp,7213,East Central High School,191,312,61.22,1006.8,510.9,495.9
2009-10,1600,South Dearborn Community Sch Corp,1179,South Dearborn High School,52,204,25.49,1018.8,519.2,499.6
2009-10,1620,Lawrenceburg Community School Corp,1177,Lawrenceburg High School,54,111,48.65,956.3,483.7,472.6
2009-10,1655,Decatur County Community Schools,1263,South Decatur Jr-Sr High School,36,74,48.65,970.8,498.9,471.9
2009-10,1655,Decatur County Community Schools,1267,North Decatur Jr-Sr High School,52,97,53.61,982.1,501.0,481.2
2009-10,1730,Greensburg Community Schools,1268,Greensburg Community High School,85,132,64.39,984.7,496.2,488.5
2009-10,1805,DeKalb Co Eastern Com Sch Dist,1317,Eastside Junior-Senior High School,16,99,16.16,1070.6,542.5,528.1
2009-10,1820,Garrett-Keyser-Butler Com Sch Corp,1325,Garrett High School,56,118,47.46,1012.7,519.1,493.6
2009-10,1835,DeKalb Co Ctl United Sch Dist,1345,DeKalb High School,158,254,62.20,1012.9,511.1,501.8
2009-10,1875,Delaware Community School Corp,1369,Delta High School,97,192,50.52,1022.0,522.4,499.6
2009-10,1885,Wes-Del Community Schools,1372,Wes-Del Middle/Senior High School,40,74,54.05,982.5,477.3,505.3
2009-10,1895,Liberty-Perry Community Sch Corp,1375,Wapahani High School,40,79,50.63,1014.8,525.0,489.8
2009-10,1900,Cowan Community School Corp,1386,Cowan High School,26,45,57.78,961.9,485.0,476.9
2009-10,1910,Yorktown Community Schools,1389,Yorktown High School,98,143,68.53,992.6,499.6,493.0
2009-10,1940,Daleville Community Schools,1401,Daleville Jr-Sr High School,20,48,41.67,960.0,479.0,481.0
2009-10,1970,Muncie Community Schools,1421,Muncie Central High School,97,192,50.52,1004.5,493.7,510.8
2009-10,1970,Muncie Community Schools,1424,Muncie Southside High Sch,77,201,38.31,907.8,449.5,458.3
2009-10,2040,Northeast Dubois Co Sch Corp,1545,Northeast Dubois High School,54,72,75.00,1026.7,541.9,484.8
2009-10,2100,Southeast Dubois Co Sch Corp,1583,Forest Park Jr-Sr High School,64,92,69.57,1011.4,537.7,473.8
2009-10,2110,Southwest Dubois Co Sch Corp,1588,Southridge High School,76,121,62.81,982.0,507.4,474.6
2009-10,2120,Greater Jasper Consolidated Schs,1593,Jasper High School,193,247,78.14,1020.3,524.3,496.0
2009-10,2155,Fairfield Community Schools,1613,Fairfield Jr-Sr High School,67,104,64.42,978.2,509.3,469.0
2009-10,2260,Baugo Community Schools,1701,Jimtown High School,68,115,59.13,960.4,486.0,474.4
2009-10,2270,Concord Community Schools,1715,Concord Community High School,179,258,69.38,966.5,487.7,478.9
2009-10,2275,Middlebury Community Schools,1733,Northridge High School,167,256,65.23,1034.4,529.7,504.7
2009-10,2285,Wa-Nee Community Schools,1737,North Wood High School,141,198,71.21,968.4,487.9,480.5
2009-10,2305,Elkhart Community Schools,1749,Elkhart Central High School,125,278,44.96,970.2,489.8,480.4
2009-10,2305,Elkhart Community Schools,1750,Elkhart Memorial High School,178,324,54.94,953.3,480.3,473.0
2009-10,2315,Goshen Community Schools,1821,Goshen High School,181,284,63.73,993.9,509.2,484.6
2009-10,2395,Fayette County School Corporation,1889,Connersville Sr High School,102,216,47.22,958.0,482.1,476.0
2009-10,2400,New Albany-Floyd Co Con Sch,1925,New Albany Senior High School,189,389,48.59,976.5,491.2,485.3
2009-10,2400,New Albany-Floyd Co Con Sch,1930,Floyd Central High School,245,381,64.30,1031.8,521.8,510.0
2009-10,2435,Attica Consolidated School Corp,2053,Attica High School,30,52,57.69,966.0,493.3,472.7
2009-10,2440,Covington Community School Corp,2005,Covington Community High School,26,57,45.61,985.8,501.9,483.8
2009-10,2455,Southeast Fountain School Corp,2022,Fountain Central High School,43,84,51.19,942.3,474.7,467.7
2009-10,2475,Franklin County Community Sch Corp,2083,Franklin County High,113,191,59.16,1000.7,515.8,484.9
2009-10,2645,Rochester Community School Corp,2173,Rochester Community High School,92,152,60.53,966.8,486.3,480.5
2009-10,2650,Caston School Corporation,2159,Caston Jr-Sr High School,26,44,59.09,961.9,479.6,482.3
2009-10,2725,East Gibson School Corporation,2233,Waldo J Wood Memorial High,26,74,35.14,939.6,485.0,454.6
2009-10,2735,North Gibson School Corp,2249,Princeton Community High School,61,134,45.52,946.6,479.5,467.0
2009-10,2765,South Gibson School Corporation,2211,Gibson Southern High School,88,167,52.69,1026.9,533.3,493.6
2009-10,2815,Eastbrook Community Sch Corp,2293,Eastbrook High School,58,127,45.67,986.7,505.7,481.0
2009-10,2825,Madison-Grant United School Corp,2321,Madison-Grant Jr./Sr. High School,48,104,46.15,965.8,482.3,483.5
2009-10,2855,Mississinewa Community School Corp,2333,Mississinewa High School,70,149,46.98,950.4,480.9,469.6
2009-10,2865,Marion Community Schools,2351,Marion High School,98,208,47.12,946.2,488.5,457.8
2009-10,2920,Bloomfield School District,2419,Bloomfield Jr-Sr High School,60,74,81.08,953.0,488.2,464.8
2009-10,2940,Eastern Greene Schools,2435,Eastern Greene High School,43,85,50.59,955.3,484.0,471.4
2009-10,2950,Linton-Stockton School Corporation,2437,Linton-Stockton High School,37,64,57.81,966.5,494.1,472.4
2009-10,2960,M S D Shakamak Schools,2445,Shakamak Jr-Sr High School,26,57,45.61,919.2,463.5,455.8
2009-10,2980,White River Valley School District,2429,White River Valley High School,26,51,50.98,959.2,485.4,473.8
2009-10,3005,Hamilton Southeastern Schools,2487,Fishers High School,344,443,77.65,1076.9,550.6,526.2
2009-10,3005,Hamilton Southeastern Schools,2499,Hamilton Southeastern HS,402,508,79.13,1078.4,555.5,522.9
2009-10,3025,Hamilton Heights School Corp,2477,Hamilton Heights High School,84,151,55.63,1058.8,534.2,524.6
2009-10,3030,Westfield-Washington Schools,2493,Westfield High School,291,394,73.86,1036.9,521.2,515.7
2009-10,3055,Sheridan Community Schools,2463,Sheridan High School,45,79,56.96,1029.8,521.8,508.0
2009-10,3060,Carmel Clay Schools,2505,Carmel High School,783,928,84.38,1152.4,585.3,567.1
2009-10,3070,Noblesville Schools,2517,Noblesville High School,371,508,73.03,1083.3,550.8,532.4
2009-10,3115,Southern Hancock Co Com Sch Corp,2565,New Palestine High School,178,244,72.95,1010.3,511.5,498.8
2009-10,3125,Greenfield-Central Com Schools,2595,Greenfield-Central High School,156,244,63.93,1006.9,499.4,507.5
2009-10,3135,Mt Vernon Community School Corp,2569,Mt Vernon High School,155,257,60.31,1000.7,503.0,497.7
2009-10,3145,Eastern Hancock Co Com Sch Corp,2585,Eastern Hancock High School,47,81,58.02,968.3,491.3,477.0
